s_no,budget_head,name_of_sub_scheme_,ftr_hq,shq,work_description,executive_agency,aa_es_reference,sd_amount_lakh,ts_date,tender_date,acceptance_date,award_date,time_allowed_days,pdc_agreement,pdc_revised,firm_name,physical_progress,expenditure_previous_fy,expenditure_current_fy,expenditure_total,expenditure_percent,remarks
97,BIMW(IA),OP/ACP Shelters,Gujarat,BHUJ,C/O 10 NOS ACP NAKA POINTS FOR BOP 1063 ( BAJRANG ); 1076( SANDEEP); 1079 (GAINDA); 02 NOS FOR 1083( SURBILA) OF 74 BN BSF AND 1087 (MALA) ;1090(GOKUL) ;1094( MADAN);02 NOS FOR 1120( SATISH); OF 03 BN BSF UNDER SHQ BSF BHUJ.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,,,,,,,,,,,,,0.00,,
98,BIMW(IA),OP/ACP Shelters,Gujarat,BHUJ,C/O 01 NOS (G+1) OP TOWERFOR BOP 1125 (BALBIR ) AND 01 NO (G+2) OP TOWER FOR BOP 1142 OF 59 BN BSF UNDER SHQ BSF BHUJ.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,,,,,,,,,,,,,0.00,,
99,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,C/O 02 NOs Surveillance cum shelters (G+1) at BOP Prakash; Kelnore and 02 Nos Surveillance cum shelter (G+2)  at BOP SKT; Ashok of 50 BN BSF under   SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,63.54,,18.10.2022,05.12.2022,22.12.22,, 21.06.23 ,21.06.23,M/S. Sanjay Builders; Barmer,58%,17.67,18.07,35.74,56.25 %,WORK IS IN PROGRESS
100,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,C/O 02 NOs Surveillance cum shelters (G+1) at BOP Govind; gadra Fwd and 03 Nos Surveillance cum shelter (G+2)  at BOP Govind;Tamlore and Malana of 76 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,80.88,,18.10.2022,05.12.2022,28.12.22,, 21.06.23 ,21.06.23,M/S. STR Construction; Jaisalmer,50%,0.49,17.17,17.66,21.83 %,WORK IS IN PROGRESS
101,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,C/O 02 NOs Surveillance cum shelters (G+1) at BOP NKT; DKT; 39-R & 03 Nos Surveillance cum shelter (G+2)  at BOP 27-R; LKT and MKT of 13 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,95.47,,18.10.2022,05.12.2022, 28.12.22 ,, 21.06.23 ,21.06.23,M/S. STR Construction; Jaisalmer,50%,37.67,3.61,41.28,43.24 %,WORK IS IN PROGRESS
102,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,C/O 03 NOs Surveillance cum shelters (G+1) at BOP Janpalia; Ekkal; Lalpur;  and 02 Nos Surveillance cum shelter (G+2)  at BOP Vikash & Bhanda of 83 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,78.26,,18.10.2022,05.12.2022, 21.12.22 ,, 21.06.23 ,21.06.23,M/S. Heera Ram Kistura Ram; Barmer,62%,18.22,30.68,48.90,62.48 %,WORK IS IN PROGRESS
103,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,Construction of 02 Nos ACP cum OP Shelters at BOP MKT & Rohiri of 13 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,5.60,,,,,,,,,,,,,,Revised estimate process for recommendation of IG.
104,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,Construction of 02 Nos ACP cum OP Shelters at BOP Dhola of 50 BN (now 28 BN) BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,4.30,,,,,,,,,,,,,,
105,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,Construction of 02 Nos ACP cum OP Shelters at BOP AKP of 76 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,4.30,,,,,,,,,,,,,,
106,BIMW(IA),OP/ACP Shelters,Gujarat,BMR,Construction of 02 Nos ACP cum OP Shelters at BOP Deva of 83 BN BSF under SHQ BSF Barmer.,Dept,NO.ADG(B)/52nd HLEC /2022-23/467-H   DATED -29.06.2022,4.30,,,,,,,,,,,,,,
1,OB(BS),T/Camp Samba,Jammu,I/NAGAR,C/O of infrastructure for Transit Camp at BSF Campus ; Sambha under SHQ BSF I/Nagar(SH:C/O GO's mess with 7 suits (G+1) ),CPWD,FHQ O/No 8242-52 dtd 07/12/2023,334.49,,6/1/24,8/1/24,19.08.24,,14.04.25,,CPWD,65 %,,₹ 93.75,₹ 93.75,28%,Work in progress
2,OB(BS),T/Camp Samba,Jammu,I/NAGAR,C/O of infrastructure for Transit Camp at BSF Campus ; Sambha under SHQ BSF I/Nagar(SH: C/O Sos mess with 49 Suites (G+3) ),CPWD,FHQ O/No 8253-63 dtd 07/12/2023,828.00,,6/1/24,8/1/24,23.08.24,,06.09.25,,CPWD,40 %,,₹ 169.45,₹ 169.45,20%,Work in progress
3,OB(BS),T/Camp Samba,Jammu,I/NAGAR,C/O of infrastructure for Transit Camp at BSF Campus ; Sambha under SHQ BSF I/Nagar(SH: C/O 04 Nos 120 Men Barracks (G+3) ),CPWD,FHQ O/No 62-72 dtd 05/01/2024,2871.64,,6/1/24,8/1/24,23.08.24,,06.09.25,,CPWD,40 %,,₹ 577.34,₹ 577.34,20%,Work in progress
4,OB(BS),T/Camp Samba,Jammu,I/NAGAR,C/O of infrastructure for Transit Camp at BSF Campus ; Sambha under SHQ BSF I/Nagar(SH:development of works (internal roads; UG sump well; STP; Tube well with Pump house; substation building; Sentry Posts & 62.50 KVA DG Set etc),CPWD,FHQ O/no 8097-06 dtd 28/11/2023,665.49,,,,,,,,CPWD,,,,,0%,"i) LOP of Transit Camp has been approved and same provided to CPWD for their necessary action.
ii)  Tender formalities under process and work will be started by Sept' 2025"
5,OB(BS),T/Camp Samba,STC U/PUR,U/PUR,C/O of inftrastructure (C/O Quarter Guard; adm Block; Training block & 120 Men Jawan Barrack  at STC BSF  Udhampur,CPWD,MHA O/No 27012/62/2023/PF-V/3658896 dtd 26/11/2024 conveyed by FHQ vide O/No 7495-7505 dtd 27/11/2024,3977.21,,,,,,,,CPWD,,₹ 0.00,₹ 0.00,₹ 0.00,0%,"1. Soil testing completed. 
2. Arch Drawings of Adm Block and Qtr Guard submitted to FHQ vide HQ SPL DG WC L/no. 2467-68 dtd 27.03.2025.
3. Arch Drawings of Training Block and 120 Men Jawan Barrack under preparation by CPWD."
1,OB(BS),Old Schmes ,Kashmir,FTR KMR,Providing and fixing gantry crane with guide rails; sliding Gate; Bird wire mesh and PU coating on floor on the existing Hanger portion of Air Base at BSF campus Humhama; SGR,CPWD,"O/No.119/116/2014-Engg/BSF/4473-84 dated 12/03/2015

117.14

Revised sanction O/No. 119/116/2014-Engg/BSF/1283-94 dated 08.12.15
159.60

Re-revised sanction
O/No.119/116/2014-Engg/BSF/3010-21 dated 18/05/2023 261.96",₹ 261.96,,,,"06/01/2015



17/12/2021",,"



22.02.2022",,,55 %,,₹ 0.00,₹ 0.00,24.39 %,"Work in progress


Presently fabirication of gate work is under progress. During co-ordination meeting on 22.05.2025 ADG; CPWD assured that the whole project will be completed by 15.08.2025"
2,OB(BS),Old Schmes ,Kashmir,FTR KMR,C/O Boundary wall with barbed wire fencing i.e. 12 Nos OP cum living bunker with toilets facilities etc and new road along boundary wall all complete at campus Humhama,CPWD,"FHQ/119/88/2015/Engg/ BSF/192-201 dtd 28/01/2016  for Rs.599.92

Revised Sanction O/No.119/88/2015-Engg/BSF/8107-16 dated 28/11/2023.",₹ 1;334.20,,,,20/05/2016,,18.11.2016,,,80 %,,₹ 0.00,₹ 0.00,61.49 %,"Work in progress

09 Nos OP cum liviing bunker & 2300 mtr boundary wall taken over from CPWD. 

Work resumed from July 2024 and work in progress.

Presently casting of boundary wall foundation is under progress. During co-ordination meeting on 22.05.2025 ADG; CPWD assured that the whole project will be completed by 31.10.2025"
3,OB(BS),Old Schmes ,Kashmir,BLA,"C/O Boundary wall with barbed wire fencing including 9 Nos OP cum living bunker and 5 Nos steel gate at BSF campus Baramulla (Length of wall is 3758 meter)
(SH: Re-Construction of damaged boundary wall at BSF Campus Singhpura)
",CPWD,"O/No. 119/01/2002-Engg/BSF/6184-93 dated 17/06/2002. 127.85 Lakh 

Revised Sanction vide O/No. 119/01/2009-Engg/BSF/12146-54 dated 26/09/2012 -305.04 Lakh 
",₹ 305.04,,,,14/06/2013,,05.01.2014,,,100 %,,,₹ 0.00,108.17 %,"100 % Work completed.

Work has not been taken over from CPWD due to collapsed/damaged/tilted 758 mtr boudnary wall.

Completed portion of 2074.15 mtr boundary wall was taken over from CPWD with few observation on 31.08.2023 and discrepancies/shortcomings were informed to CPWD dated 11/09/2023 for rectfication at the earliest. 

Re-revised estimate of Rs. 612.87 lakh for reconstruction of collapsed 758 mtr boundary wall has been received from CPWD dtd 16/08/2023 and estimate along with RCC/SCERC preceedings was submitted to FHQ (Engg) vide Kmr Ftr L/No. 3210-12 dated 31/10/2023 for re-revised sanction. 

SHQ BLA has advised to obtain add info/clarification sought by HQ DG (Engg Dte) vide Sig No. E/2447 dtd 05/05/2025 from CPWD and shared same of earliest. CPWD may provide the info asap to enable further submission to higher HQ."
4,OB(BS),Old Schmes ,Kashmir,FTR KMR,C/O Adm block and Comn block at Ftr HQr BSF Srinagar; Humhama.,State PWD,"O/No.119/12/2009-Engg/BSF/PF-V/17933-37 dtd 19/09/2011 



Revised Sanction O/no. 119-12/2009/ Engg/BSF/8908-20 dtd 27/08/2024.
1982.39 Lakh",₹ 1;982.39,,,,Jul-12,,13.08.2015,,,53 %,,₹ 0.00,₹ 0.00,28.79 %,"Physical progress 53% and work in progress.

Work awarded to M/S Alliance Construction; Srinagar by PWD(R&B) on 17.12.2024 with 18 month complection time.
 Work is in progress.
 Plinth work of the central wing; fabrication/erection of truss over left over portion of right/left wing super structure and plumbing work in right/left wing completed. 
Duing co-ordination meeting on 22.05.25; EE(PWD) assured that  work will be completed within timeframe. 

Kmr Ftr approached PWD vide L/No.2502-04 dated 11.06.2025 for submission of RA bill to book expenditure. But RA bill still awaited. "
5,OB(BS),Old Schmes ,Kashmir,BLA,C/O 120 Men Barrack for SHQ BSF Baramulla; Kashmir (J&K).,NBCC,"O/No. 922-29 dtd 13/10/2015 - Rs 445.49 Lakh 

Revised Sanction vide FHQ O/No-11192-207 dated 10 Sep 2018- Rs 561.97 lakh 
Re-revisied santion issued vide FHQ O/no 7894-106 dtd 10/11/2023-
 Rs 7;34;01;546/-",₹ 734.01,,,,18/04/2016,,07.11.2017,,,68 %,,₹ 43.77,₹ 43.77,55.56 %," Both works have been awarded to same Contractor on 13.03.2024.
During co-ordination meeting on 22.05.2025; GM(NBCC) assured that;  Barrack-1 for Bn HQ;  Jun 2025 & Barrack-2 for SHQ;  Aug 2025 will be completed. 





"
6,OB(BS),Old Schmes ,Kashmir,BLA,C/O 120 Men barrack for Bn HQ BSF Baramulla; Kashmir (J&K).,NBCC,"O/No. 939-46 dated 13/10/2015- Rs 445.49 Lakh 

Revised Sanction vide FHQ O/No-16003-18 dated 09.11.2018.- 561.97 Lakh 

Re-revised  santion vide FHQ O/no 7881-93 dtd 10/11/2023 Rs 7;14;39;218/-",₹ 714.39,,,,18/04/2016,,07.11.2017,,,90 %,,₹ 28.00,₹ 28.00,56.85 %,
1,RB(BS),Old Schemes ,Kashmir ,SGR,C/O 148 Nos residential Qtrs (SH: Type-II/100; Type-III/40; Type-IV/06 and Type-V/02); 01 No 120 men barrack; external development and boundary wall & gates for Battalion HQ at Gogoland under SHQBSF Srinagar,NBCC,"O/No.119/2013/Engg-BSF/PF-V/10314-24 dtd 26/06/2014 - Rs 2705.97 Lakh 

Revised Sanction vide MHA O/No.119/75/2013/Engg/BSF/PF-V/11128-39 dated 26/27th August’ 2019- Rs 3304.53 Lakh ",₹ 3;304.53,,"O/No.119/2013/Engg-BSF/PF-V/10314-24 dtd 26/06/2014 - Rs 2705.97 Lakh 

Revised Sanction vide MHA O/No.119/75/2013/Engg/BSF/PF-V/11128-39 dated 26/27th August’ 2019- Rs 3304.53 Lakh ",,29/06/2015,,24.08.2016,,,100 %,,₹ 3;282.24,,99.32 %," Work completed and taken over from NBCC.
 Final EOT case submitted to FHQ (Engg) vide SDG(WC) L.No. 4514-15 dated 17.06.2025 for approval of CA.  Approval still awaited. 
"
2,RB(BS),Old Schemes ,Kashmir ,FTR KMR,C/O 230 Nos Residential Qtrs (SH: Type-II/166 Nos; Type-III/60 Nos; Type-IV/04 Nos and 02 Nos 120 men barrack including development of work at Ftr HQ/STC /CH and BN HQ Humhama.,NBCC,"O/No.119/76/2013/Engg/BSF/PF-V/8625-35 dtd 13/05/2014 - 
Rs 4293.92 Lakh 

Revised Sanction O/No.119/D-III/76/J&K/2013-Engg/BSF/PF-V/12210-22 dated 25/26 Sept 2019.
 Rs 5356.43

Revised Sanction O/No.119/76/KMR/2013-Engg/BSF/2663-73 dated 07.05.2025.
 
Rs 6519.21",₹ 6;519.21,,"O/No.119/76/2013/Engg/BSF/PF-V/8625-35 dtd 13/05/2014 - 
Rs 4293.92 Lakh 

Revised Sanction O/No.119/D-III/76/J&K/2013-Engg/BSF/PF-V/12210-22 dated 25/26 Sept 2019.
 Rs 5356.43",,26/06/2015,,12.07.2016,,,80 %,,₹ 4;019.81,,61.66 %," Re-revised sanction amounting to Rs.65;19;20;629/-; received from HQ; DG-BSF(Engg Dte) on 07.05.2025; for the work held up since 16.10.2021 and foreclosed by NBCC due to contractor’s refusal to execute it further; has been communicated to NBCC with an advice to initiate tender formalities for execution of balance work as soon as possible. 

During tele-concersation between NBCC; DGM on 24.06.2025; it is informed that tender will be called upto 30.06.2025.."
3,RB(BS),Old Schemes ,Kashmir ,BDR,C/O 91 Nos Residential Quarters (Type-II/68; Type-III/16; Type-IV/05 and Type-V/02) and 02 Nos 120 Men barracks. External Development and Boundary wall & Gates for SHQ/Battalion HQ at Bandipur under SHQ BSF BDR,NBCC,"O/No.119/73/2013-Engg/BSF/PF-V/10325-35 dtd 26/06/2014 -
Rs 2320.52 Lakh 

Revised sanction O/No. 119/73/2013-Engg/BSF/PF/V/11140-52 dated 27th Aug’2019.
Rs 2823.64 Lakh  
Re-revised sanction O/No. 440-50 dtd 24/01/2025 for Rs. 4116.98 lakh",₹ 4;116.98,,"O/No.119/73/2013-Engg/BSF/PF-V/10325-35 dtd 26/06/2014 -
Rs 2320.52 Lakh 

Revised sanction O/No. 119/73/2013-Engg/BSF/PF/V/11140-52 dated 27th Aug’2019.
Rs 2823.64 Lakh  ",,03.04.2016,,,,,29 %,,₹ 793.56,,19.27 %,"        Re-revised sanction amounting to Rs.2823.64 Lakhs; received from HQ; DG-BSF(Engg Dte) on 24.01.2025; for the work held up since long and foreclosed by NBCC due to poor performance of the contractor; has been communicated to NBCC with an advice to initiate tender formalities for execution of balance work as soon as possible.

During tele-concersation between NBCC; DGM on 24.06.2025; it is informed that; tender documents sent to Head Office; New Delhi for calling of tenders. Most probably tenders will be called upto 1st Week of July'2025.
"
4,RB(BS),Old Schemes ,Guajrat,BHUJ,C/O 02 NOS RESIDENTIAL QUARTERS(TYPE-IV/01 AND TYPE -V/01 NO) INCLUDING WATER SUPPLY ;SANITARY INSTALLATION; DRAINAGE; DEVELOPMENT AND ELECTRICAL WORKS FOR SHQ BSF CAMPUS-III; BHUJ(GUJARAT),Dept,NO.112/31(GUJ)/2014-ENGG/BSF/3919-27 DATED 23.06.2023,112.04,,,,12.2.24,,11/30/24,,,100 %,,₹ 129.93,,10.92 %,Work in progress
5,RB(BS),Old Schemes ,Guajrat,BHUJ,SEWERAGE TREATEMENT PLANT WITH CIVIL WORK AND PART SEWERAGE FOR MARINE BATTALION BSF BHUJ.,Dept,"112/20/2013/ENGG-BSF/PFV/10291-301DTD 26.06.2014
OUT OF SAVING AMOUNT ",137.60,,,,18.12.21,,"17/12/2022
Target date-31/12/24",,,80 %,,₹ 76.92,,42.79 %,Work held up at final stage by NBCC. NBCC assured to complete by Dec 2024. 
6,RB(BS),Old Schemes ,STC KMR,KMR,C/o 49 Nos of Residential quarters (SH : Type- II/34; Type-III/09 (D/S); Type-IV/05 & Type-V/01(S/S) i/c water supply; sanitary installation & Drainage for STC BSF Campus Humhuma Srinagar (J & K) ,CPWD,"No. 119/20/ 2012 - Engg - BSF / PF-V/ 7015- 24 dated 15/04/2014 for Rs. 719.32 lakh
Re-revised sanction issued dtd 24/01/2025 for Rs. 18;38;56;800/-",1;838.57,,,,4/4/15,,4/11/17,,,20 %,,₹ 248.31,,,"Both two works are held up due to disagreement between CPWD and contractor on final bill. Then; CPWD invited new tenders for the balance works out of the balance sanctioned amount but FHQ (Fin Wing) did not agree on this and directed to obtain revised estimate from CPWD. 

Proposal for revised sanctioned alongwith RCC proceedings and revised estimate received from CPWD forwarded to FHQ BSF New Delhi by HQ SDG(WC) vide L/No 6560 dtd 23/02/2024. Same has been retuned by FHQ vide L/No 951 dtd 07/03/2024 with some observations. 

After rectification of observations;  RCC proceedings forwarded to FHQ (Engg Branch) along with recommendation of SDG BSF (WC) Chandigarh vide HQ SDG BSF (WC) CHD L/No. 3691-92 dtd 23/02/2024.

FHQ (Engg Br) has issued revised sanction on dated 24/01/2025 as per order & amount mentioned against each.
Team of NIT/IIt likely to visti on 15/07/2025 to carry out inspection to check soundness of existing strcutures."
7,RB(BS),Old Schemes ,STC KMR,KMR,C/o Type-III/09 Nos; Residentail quarters at STC BSF Humhuma (srinagar) ,CPWD,"No. 119/20 /2012 - Engg-BSF/ PF-V / 2955-63 dated 30/01/2014 for Rs. 145.13 lakh
Revised sanction vide O/No. 431-39 dtd 24/01/2025 for Rs. 3;26;37;300/-",326.37,,,,4/4/15,,4/11/17,,,20 %,,,,,
1,BOP(IA),Old Schems ,Kashmir,FTR KMR,"C/o 193 Advance FRPs for Toilet; 93 Advance FRP for Coy Comdr living; 94 Advance FRPs for Jawan’s living at various FDL under FTR HQ BSF Kashmir.
(Total 380 Nos Adv FRPs) 
",Dept,MHA O/No. 11013/12/2015-BM III dated 28/05/2015,7223.00,,,,April'2016,,,,,65 %,₹ 4;416.35,₹ 45.80,₹ 4;462.15,61.78 %,"Details Of FRP structures are Under :- 
Total sanctioned                                       : - 380 Nos
Completed                                                 :- 245 Nos
In progress                                                :- 43 Nos
Required to be Shifted/Re-located/not yet started : - 92 Nos
Time allotted by MHA for completion of project upto 31.03.2023.

Case of Revised Sanction for Rs. 7708.67 Lakhs alongwith EOT upto 31.12.2026 as well as Shifting case stand submitted to FHQ (Engg) vide Kmr Ftr L/No. 3456-57 dated 11.12.2024. Approval still awaited

"
2,BOP(IA),Old Schems ,Jammu,JMU,C/O BOP building (Sh: Mahila barrack; 01 Nos corner bunker; 02 Nos 02 men bunker; storm water drain ; supply & installation of RO plants including base under ground sump & water supply distribution lines; Main pathway connecting pathway and deep tube well with submersible pump) at BOP Makwal Fwd of 16 Bn (Now 07 Bn) BSF under SHQ BSF Jammu.,Dept,"4578-84
17/12/20",₹ 121.54,20.03.23,,26.08.23,02.09.23,,29.08.2024,,M/s Bharat Bushan Gupta; Jammu,100 %,₹ 0.00,₹ 84.50,₹ 84.50,65.71 %,Work completed and bill  (electric side) amounting to Rs.6.80 lakh process at this HQ 
3,BOP(IA),Old Schems ,Jammu,JMU,Procurement of furniture /fixture for BOP Sangral; AMK; Makwal FWD; Suchet garh; Gharana; Jaikishan; S H Way; Chawani; Jabowal;  Chinaz; Mukesh; Pindi non composite BOPs under SHQ BSF Jammu.,Dept,"2261-67
25/02/19",₹ 64.80,,,,,,,,,,,,,0.00 %,Financial bid opned on 18.08.25 and Draft TPC 2nd stage (1st Meeting) send to SDG HQ BSF (WC); CHD
4,BOP(IA),Old Schems ,Jammu,JMU,C/O BOP Building (Sh: Kitchen; Mahila barrack; Garrage; sentry post; electrical development; Raising ring bundh; Toe wall; Flood protection work; supply & filling of earth; main and connecting pathway) at BOP Sangral (renamed as Sushil) of 16 BN BSF under SHQ BSF Jammu.,Dept,"4657-63
21/12/20",₹ 283.53,,,27.10.23,04.11.23,,03.11.24,,M/s R R Construction; Jammu,100 %,,₹ 217.70,₹ 217.70,36.67 %,Work completed  and final account bill settled.
5,BOP(IA),Old Schems ,Punjab,FZR,C/O 02 Nos ADM Block at BOP Karma and Kalsian of  87 BN BSF under SHQ BSF FZR,Dept,O/No.1402-12 dated 30.08.2017,69.942,,,,05.02.2018,,05.08.2018,,,98 %,₹ 33.22,₹ 25.99,₹ 59.21,84.66 %,Work at finishing level 
6,BOP(IA),Old Schems ,Punjab,FZR,C/O sarve Dharm Sthal ;Garrage & Pole store Electric sub- station Pump rooms ;Generator shed ;Toilet Block ;Dog Kennel ;02 Nos  central morcha ; 04 Nos corner bunkers 02 Nos 02 men bunkers sentry post Development works at BOP SHAMEKE of 105 Bn BSF (Now 136 Bn) UNDER SHQ BSF FZR,Dept,O/No.2377-83 dated 19.02.2019,104.172,,,,07.06.2019,,07.03.2020,,,60 %,₹ 7.01,₹ 27.26,₹ 34.27,32.90 %,Work in progress
8,BOP(IA),Old Schems ,Gujarat,BMR,Construction of OHT and development works at non composite BOP CKP of 142 Bn (now 76 BN) BSF under SHQ BSF Barmer,Dept,No./Engg/San Ftr HQ GUJ/2020/10450-55; dtd 20/11/2019,19.07,20.03.2022,,,20.09.2021,,20.03.2022,,,100 %,₹ 10.25,₹ 10.46,₹ 20.71,108.00 %,Work Completed Final Bill of Rs 4.99 Lakh not passed by PAD due to lack of fund.
9,BOP(IA),Old Schems ,Gujarat,BMR,Procurement of furniture/fixture at BOP BKD; Nayatal; Varnhar; Gadra Fwd; CKP; SKP; BKD-II; Kelnore; SKT; NKT; Pirau and BOP Barmerwala of 115 Bn; 142 Bn; 50 Bn and 151 Bn BSF under SHQ BSF Barmer,Dept,112/176(D-IV)/2018-Engg/BSF/3861-66 dated 14 Nov 2018,68.04,,,,*,,,,,75 %,₹ 26.65,₹ 23.50,₹ 50.15,74.00 %,Supply order placed through GeM on 16.05.25
,,,,,,,,,,,,.,,,,,.,,,,,
,,,,,,,,,,,,.,,,,,.,,,,,
FTR,,,Guj,,,,,,,,,.,,,,,.,,,,,
,,,,,2,2,2,₹ 87.11,1,0,0,2,,1,0,,.,₹ 36.90,₹ 33.96,₹ 70.86,,
,,,,,,,,,,,,.,,,,,1 to 50,,,,0,
,,,,,,,,,,,,.,,,,,51 to 70,,,,0,
,,,,,,,,,,,,.,,,,,71 to 99,,,,1,
,,,,,,,,,,,,.,,,,,100,,,,1,
,,,,,,,,,,,,.,,,,,NYS (0%),,,,0,
,,,,,,,,,,,,.,,,,,Total,,,,2,
1,BIMW(IA),BOP Security Street lights,Jammu ,I/NAGAR,Providing of security street lights at 04 Nos BOPs along Indo-Pak border (IPB) under SHQ BSF I/Nagar,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2024,₹ 115.32,10.12.2024,13.01.2025,,,,,,,100 %,,,,,Tech bid has been opened and to be approved at FHQ level. However material which have to be procured on GeM is pending due to non availability of fund under relevantr head of account. 
2,BIMW(IA),BOP Security Street lights,Jammu ,JMU,Providing of security street lights at 04 Nos BOPs along Indo-Pak border (IPB) at BOP Jitender; 7 Bn; BOP Bulechak; 120 Bn; BOP Jagnuchak; 165 Bn & BOP Karotana Khurd; 165 Bn under SHQ BSF Jammu,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2025,₹ 115.32,12.12.2024,13.01.2025 ,,,,,,,0 %,,,,,Tech bid has been opened and to be approved at FHQ level. However material which have to be procured on GeM is pending due to non availability of fund under relevantr head of account. 
3,BIMW(IA),BOP Security Street lights,Jammu ,SBN,Providing & fixing of security lights at BOP Jamunabela of 46 Bn BOP Gakhrial of 171 Bn along Indo-Pak Border (IPB) under SHQ S/Bani,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2026,₹ 57.66,06.01.2025,05.02.2025,,,,,,,0 %,,,,,Tech bid has been opened and to be approved at FHQ level. However material which have to be procured on GeM is pending due to non availability of fund under relevantr head of account. 
1,BIMW(IA),BOP Security Street lights,Punjab ,FZR,Providing LED street/security Lights in Campus of 174 Nos BOPs along Indo-Pakistan Border(IPB) & Indo-Bangladesh Border (IBB),Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2027,₹ 23.95,,,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
2,BIMW(IA),BOP Security Street lights,Punjab ,FZR,(SH:-Providing & Fixing of security light along the periphery of BOP Roranwala of 144 Bn (Now 181 Bn) BSF under SHQ BSF Amritsar)  ,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2028,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
3,BIMW(IA),BOP Security Street lights,Punjab ,FZR,SH:-Providing & Fixing of security light along the periphery of BOP Thehkalan of 71 Bn (Now 115 Bn) BSF under SHQ BSF Amritsar,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2029,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
4,BIMW(IA),BOP Security Street lights,Punjab ,FZR,SH:-Providing & Fixing of security light along the periphery of BOP Havellian of 71 Bn (Now 115 Bn) BSF under SHQ BSF Amritsar,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2030,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
5,BIMW(IA),BOP Security Street lights,Punjab ,FZR,SH:-Providing & Fixing of security light along the periphery of BOP R/Kakkar of 22 Bn (Now 100 Bn) BSF under SHQ BSF Amritsar,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2031,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
6,BIMW(IA),BOP Security Street lights,Punjab ,FZR,SH:-Providing & Fixing of security light along the periphery of BOP Grove of 22 Bn (Now 100 Bn) BSF under SHQ BSF Amritsar,Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2032,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
,BIMW(IA),BOP Security Street lights,Punjab ,FZR,SH:-Providing & Fixing of security light along the periphery of BOP Gulgarh of 183 Bn (Now 45 Bn) BSF under SHQ BSF Amritsar),Dept,GOI DG CPWD Memo No.ADG(B)/BFR Cell/(AA&ES)/2024/857 dtd 28.08.2033,₹ 23.95,,45867,,,,,,,,,,,,Technical bid Approved by CTA & Financial bid to be opened.
