source_sheet,serial_no,budget_head,scheme_name,ftr_hq,shq,work_site,executive_agency,aa_es_ref,sanctioned_amount,date_ts,date_tender,date_acceptance,date_award,time_allowed_days,pdc_agreement,revised_pdc,actual_completion_date,firm_name,physical_progress,progress_status,expdr_upto_31mar25,expdr_cfy,total_expdr,percent_expdr,remarks,serial_no_1
BOP STREET LIGHTS,1.0,BIMW(IA),BOP Security Street lights,Rajasthan,SGNR,Providing and fixing of security light at BOP Khyaliwala of 34 Bn BSF in AOR of SHQ BSF SGNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,N.I.T. under preparation,
BOP STREET LIGHTS,2.0,BIMW(IA),BOP Security Street lights,Rajasthan,SGNR,Providing and fixing of security light at BOP Banda and 2 BNM of 23 Bn BSF in AOR of SHQ BSF SGNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,3.0,BIMW(IA),BOP Security Street lights,Rajasthan,SGNR,Providing and fixing of security light at BOP Lushai of 77 Bn BSF in AOR of SHQ BSF SGNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,4.0,BIMW(IA),BOP Security Street lights,Rajasthan,SGNR,Providing and fixing of security light at BOP Khakian and kotha of 48  Bn BSF in AOR of SHQ BSF SGNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,5.0,BIMW(IA),BOP Security Street lights,Rajasthan,BKNR,Providing and fixing of security light at BOP Rachni and Durga of 124  Bn BSF in AOR of SHQ BSF BKNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,6.0,BIMW(IA),BOP Security Street lights,Rajasthan,BKNR,Providing and fixing of security light at BOP KK Tibba of 127  Bn (Now 140 Bn) BSF in AOR of SHQ BSF BKNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,7.0,BIMW(IA),BOP Security Street lights,Rajasthan,BKNR,Providing and fixing of security light at BOP Sisada of 114  Bn (Now 96 Bn) BSF in AOR of SHQ BSF BKNR under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,8.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(N),Providing and fixing of security light at BOP Sashi of 166  Bn  BSF in AOR of SHQ BSF JSMR-N under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,9.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(N),Providing and fixing of security light at BOP Bhuttewala  of 92  Bn  BSF in AOR of SHQ BSF JSMR-N under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,10.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(N),Providing and fixing of security light at BOP Fattuwala    and Gajjewala of 87  Bn  BSF in AOR of SHQ BSF JSMR-N under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,11.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(N),Providing and fixing of security light at BOP Shilvi and Rushtam of 191  Bn (Now 38 Bn) BSF in AOR of SHQ BSF JSMR-N under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,12.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(S),Providing and fixing of security light at BOP N S Dalal and P Tibba of 173  Bn BSF in AOR of SHQ BSF JSMR-S under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,13.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(S),Providing and fixing of security light at BOP Vijaharrel of 149 Bn (Now 35 Bn) BSF in AOR of SHQ BSF JSMR-S under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,14.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(S),Providing and fixing of security light at BOP Rohitash and Bahgnau of 108 Bn (Now 122 Bn) BSF in AOR of SHQ BSF JSMR-S under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,46.8,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,15.0,BIMW(IA),BOP Security Street lights,Rajasthan,JSMR(S),Providing and fixing of security light at BOPTankhill of 154 Bn (Now 192 Bn) BSF in AOR of SHQ BSF JSMR-S under Ftr HQ BSF Rajasthan,Dept,ADG(B)/BFR Cell (A/AA&ES) 2024/857-K dtd 28/08/2024,23.41,2025-02-11,,,,,,,,,,,,,,,,
BOP STREET LIGHTS,1.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Chapariya of 21 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-12-05,,,M/S Shivalay Corporation,5.0,,,,,,"Tender opened on 28.01.25 and Technical Bid approved on 13/02/25 and financial bid opened on 15/02/25 and tender for 05 works received on 24/02/25 at this HQ and accepted on 01/03/25. 05 works received on 28/02/25 accepted on 03/03/25 and received on 10/03/25 and all 10 Nos works awarded on 15/03/25. (1) Al 10 Nos works awarded on 15/03/25.
(2) GeM procurement expenditure Rs 4.85 Lac
and running account bills of Rs 1.32 Lac completed. Total expenditure Rs 6.17 Lac.                                     (3) GeM bid for UG cable procurement stands submitted to AC(Fin) on 9/4/2025.  
(4) GeM bid for procurement of 269 Octagonal poles and 10 nos astronomical switch is being uploaded in GeM portal.",
BOP STREET LIGHTS,2.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Harish of 21 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-09-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,3.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Ranchordas of 194 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-12-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,4.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Nadeshwari of 194 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-12-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,5.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Sherdil of 56 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-12-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,6.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Shyam of 56 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-09-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,7.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP RKB of 123 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-09-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,8.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP 19-R of 123 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-17,,2025-03-15,,2025-09-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,9.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Goal Hill of 123 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-25,,2025-03-15,,2025-09-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,10.0,BIMW(IA),BOP Security Street lights,Gujarat,GNR,Providing fixing of security light at BOP Silashichi of 194 Bn BSF under SHQ BSF GNR,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-12-15,2025-01-26,,2025-03-15,,2025-12-05,,,M/S Shivalay Corporation,5.0,,,,,,,
BOP STREET LIGHTS,11.0,BIMW(IA),BOP Security Street lights,Gujarat,BMR,Providing of security lights at BOP MKT along Indo-Pak Border of 13 Bn BSF under SHQ BSF Barmer,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.47,2024-12-11,2024-05-12,,2025-03-15,,2025-08-07,,,M/S Mahadev group of Emgioneers,2.0,,,,,,"1)  Tender opened on 22/01/2025 and send back to SHQ BSF Bhuj after taking necessary action from this HQ. 
2) Financial bid opened on 26/02/25 for 2 works and shortfall documents asked from bidders upto 03/03/25 for 6 work. 
3)Technical bid after short fall documents opened on 03/03/25 for 06 works. All 08 work file received at FTR GUJ  on 11/03/25. 02 works accepted on 17/03/25 and awarded on 26/03/25. 06 works after approval of technical bid is sent back to SHQ BSF Bhuj on 25/03/25 
4)Financial  bid  opened of 06 works on 4/03/2025 , received ftr hq guj on 11.04.25 for approval .",
BOP STREET LIGHTS,12.0,BIMW(IA),BOP Security Street lights,Gujarat,BMR,Providing of security lights at BOP Sundra  along Indo-Pak Border of 13 Bn BSF under SHQ BSF Barmer,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.47,2024-12-11,2024-05-12,,2025-03-15,,2025-08-07,,,M/S Mahadev group of Emgioneers,2.0,,,,,,,
BOP STREET LIGHTS,13.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Dharmasahala in AOR of 03 Bn BSF  under SHQ BSF Bhuj,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,2025-03-17,,2025-07-24,,,M/S NADESHVARI ELLECTRICAL,2.0,,,,,,"1)  Tender opened on 22/01/2025 and send back to SHQ BSF Bhuj after taking necessary action from this HQ. 
2) Financial bid opened on 26/02/25 for 2 works and shortfall documents asked from bidders upto 03/03/25 for 6 work. 
3)Technical bid after short fall documents opened on 03/03/25 for 06 works. All 08 work file received at FTR GUJ  on 11/03/25. 02 works accepted on 17/03/25 and awarded on 26/03/25. 06 works after approval of technical bid is sent back to SHQ BSF Bhuj on 25/03/25 
4)Financial  bid  opened of 06 works on 4/03/2025 , received ftr hq guj on 11.04.25 for approval .",
BOP STREET LIGHTS,14.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Ashok in AOR of 03 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,2025-03-17,,2025-07-24,,,M/S NADESHVARI ELLECTRICAL,,,,,,,,
BOP STREET LIGHTS,15.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Balbir in AOR of 03 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
BOP STREET LIGHTS,16.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Moticher in AOR of 18 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
BOP STREET LIGHTS,17.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Budhbandar in AOR of 18 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
BOP STREET LIGHTS,18.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Biarbet in AOR of 18 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
BOP STREET LIGHTS,19.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Jakhau in AOR of 18 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
BOP STREET LIGHTS,20.0,BIMW(IA),BOP Security Street lights,Gujarat,BHUJ,Providing security lights and street light at BOP Ashirwand in AOR of 18 Bn BSF,Dept,No. ASG(B) BFR Cell(A/A & ES) 2024/857-14 dtd 28/08/2024,26.27,2024-11-15,2025-01-01,,,,,,,,,,,,,,,
 SOLAR WATER HEATER BOP,1,BIMW(IA),Solater water heaters,Jammu,FTR JMU,Installation of solar water heater at each BOPs,Dept,ADG(B)BFR Cell/(AA&ES)2924/111-D dtd 30.01.2024,269.7,2024-03-20,2024-03-22,,2024-10-09,,,,,,70.0,,,144.14,144.14,53.44456803856136,"Materials for 80 Nos plant received and dumped on site. 

Installation work is under progress (Plant installed on 03 sites)",
 SOLAR WATER HEATER BOP,2,BIMW(IA),Solater water heaters,Punjab,FTR PB,INSTALLATION OF 1000 LITER PER DAY (2X500 LPD) SOLAR WATER HEATER AT EACH BOP ALONG INDO-PAKISTAN BORDER (IPB) UNDER HEAD BIMW(IA),Dept,"L/N 1375-79 DT 20.3.24 . Amounting to Rs 3,84,79,300/-",385.01,2024-03-20,,,2024-09-19,,2024-09-25,,,,80.0,,63.24,99.87,63.24,16.43,"(i) 116 Nos out of 144 Bops are completed. Remaining Installation work in progress.
ASR-35
GSP-35
FZR-36
ABR-10",
 SOLAR WATER HEATER BOP,3,BIMW(IA),Solater water heaters,Rajasthan,FTR RAJ,Installation of 1000 Liters per day ( 2 X 500 LPD) Solar Water Heater at each BOP along Indo-Pakistan Border (IPB).,Dept,ADG (B)/ BFR Cell/(AA&ES) / 2024/111-D dated 30.01.2024.,487.77,2024-02-28,2024-12-20,2025-01-31,2025-02-07,,2026-02-21,,,"M/s Solarium Green Energy Ltd., Ahemdabad, Gujrat",50.0,,58.43,0.0,58.43,,Work in progress,
 SOLAR WATER HEATER BOP,4,BIMW(IA),Solater water heaters,Gujarat,FTR GUJ,Installation of 1000 litres per day (2x500 LPD) solar water heater at 189 BOPs under FTR HQ BSF Gujarat,Dept,ADG(B)/BFR Cell/ (A/a & ES/ / 2024/11-D dtd 30/01/2024,585.54,2024-02-28,,,2024-12-11,,,,,,21.0,,,70.0,70.0,11.95477678723913,"(i) Modified Design and drawing received from the firm on 18/02/25. 
(ii) Sample Material received on 11/01/2025 & unloaded on 13/01/2025 and inspected by BOO.
(iii) Material for 20 BOPs received and dumped at BOPs Hatala on 16/01/2025 and Somrar on 17/01/25 of 83 Bn BSF under SHQ BSF BMR.
(iv) Material of 10 BOPs have been supplied at BOP RKB on 10/02/25 of SHQ GNR
v) 10 BOP material have supplied at BOP Akudia of SHQ GNR  on 17.02.25
vii) 10 BOP Material have been supplied at BOP Lal under SHQ GNR on 20/02/2025.
VIII) Material of 10 BOPs has been dropped at BOP Kelnore on 02.03.25 of SHQ BMR",
HQ STREET LIGHTS,1,OB(BS),HQrs Security Street Light,Kashmir,FTR KMR,SITC of solar street lighting at various campuses under Ftr HQ BSF Kashmir,Dept,MHA O/No. 4865-70 dtd 10/10/2023,68.89,2023-12-12,2023-12-12,,2024-04-24,,2024-08-25,,,,100.0,,,37.03,37.03,,"Rs. 37.03 lakh booked.
Completed Solar Street  Lights:-
Ftr HQ KMR - 40 Nos
SHQ SGR     - 95 Nos
SHQ BLA      - 85 Nos
SHQ Kup      - 95 Nos
SHQ BDR     - 45 Nos
Total                - 360 Nos
(i) Bills of 5th RA Bill for Rs. 18,13,550/- & 6th RA bill for Rs. 13,55,390/- in hand due to not available of budget.",
HQ STREET LIGHTS,2,OB(BS),HQrs Security Street Light,Jammu,FTR JMU,SITC of solar street lighting at various campuses of BSF (SH : SITC solar street lighting at Paloura campus Ftr HQ BSF Jammu)- 20 Nos,Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,19.68,2023-11-15,2024-11-19,,,,,,,,,,,,,,Fund not yet alloted. Hence not able to place supply order on Gem.,
HQ STREET LIGHTS,3,OB(BS),HQrs Security Street Light,Jammu,I/NAGAR,SITC of solar street lighting at various campuses of BSF (SH : SITC solar street lighting at SHQ BSF I/Nagar)- 25 Nos,Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,,2023-11-23,,,2024-01-28,,,,,,100.0,,,,15.6,,work completed,
HQ STREET LIGHTS,4,OB(BS),HQrs Security Street Light,Jammu,SBN,SITC of solar street lighting at various campuses of BSF (SH : SITC solar street lighting at SHQ BSF Sunderbani- 25 Nos,Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,,2023-12-12,,,,,,,,,100.0,,,,,,work completed,
HQ STREET LIGHTS,5,OB(BS),HQrs Security Street Light,Jammu,RJR,SITC of solar street lighting at various campuses of BSF (SH : SITC solar street lighting at SHQ BSF Rajouri)- 30 Nos,Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,,2023-02-12,,,,,,,,,100.0,,,,,,work completed,
HQ STREET LIGHTS,6,OB(BS),HQrs Security Street Light,Punjab,FTR PB,"Supplying, installation, testing and commissioning of solar street lighting system at various campuses of BSF (SH : FTR HQ BSF Campus Jal, Punjab)",Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,57.08,2023-01-11,2023-01-11,,2023-12-15,,2024-07-05,,,,100.0,,1.69,0.44,2.13,,Work Completed,
HQ STREET LIGHTS,7,OB(BS),HQrs Security Street Light,Punjab,GSP,"Supplying Installation Testing and Commissioning of solar  Streetlighting system at variousCampuses of  Bsf ( SH: Installation of solar street lights in the Campuses of 58 BN, 89 BN, 73 BN, under SHQ BSF Gurdaspur i.c Sector HQ GSPCampus )",Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for Rs. 5.00 crore,,2023-11-22,2023-12-26,,2024-08-01,,2024-04-25,,,,100.0,,11.76,16.12,27.880000000000003,,Work Completed,
HQ STREET LIGHTS,8,OB(BS),HQrs Security Street Light,Punjab,FZR,"Installation , testing and commissioning of solar street light system at various campuses of BSF ( SH : 103 Bn BSF Amarkot and 182 Bn BSF at Jalalabad under SHQ BSF FZR)",Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,,2023-11-20,2023-05-12,,2024-08-01,,2024-03-28,,,,100.0,,7.85,5.09,12.94,,Work Completed,
HQ STREET LIGHTS,9,OB(BS),HQrs Security Street Light,Punjab,ABR,"Installation , testing and commissioning of solar street lighting system at various campuses of BSF ( SH : 52 Bn BSF Fazilka,  55 Bn BSF Abohar, 66 Bn C A Walal BSF under SHQ BSF Abohar)",Dept,FHQ Sanction Order No. 27012/62/2023/PF-V/3658896 /4865-70 Dated 09.10.2023 for,,2023-11-22,2023-11-22,,2024-08-01,,2024-04-30,,,,100.0,,14.25,5.21,19.46,,Work Completed,
HQ STREET LIGHTS,10,OB(BS),HQrs Security Street Light,Gujarat,FTR GUJ,SITC OF solar Street lighting system at varius Campuses under FTR HQ Guj,Dept,MHA/ NO.27012/62203/F3658896 DTD 09/10/2023,59.05,,2023-11-24,,2023-12-19,,2024-04-18,,,,100.0,,16.2,37.24,53.44,,Works completed,
25KWP SOLAR AT BOP,1,BIMW(IA),25 KWPH Solar plants,Jammu,I/NAGAR,PITC of 25 KWP off grid solar power plant at 10 BOPs of 48 Bn (now 125 Bn)/51/67 and 161 Bn BSF of SHQ I/Nagar under Ftr HQ Jammu,Dept,"DG, CPWD, N/Delhi (BFR Cell) Memorandum No.110-18 dtd 30 Oct 2024",358.91,2024-02-05,2024-05-22,,2025-03-20,,,,,,0.0,,0.0,0.0,0.0,,"10 no. works sanctioned for each SHQ and PG has been submittted by the contractor, work will be started shortly.",
25KWP SOLAR AT BOP,2,BIMW(IA),25 KWPH Solar plants,Jammu,SBN,PITC of 25 KWP off grid solar power plant at 10 BOPs of 12 Bn (now 44 Bn)/46 and 171 Bn BSF of SHQ S/Bani  under Ftr HQ Jammu,Dept,"DG, CPWD, N/Delhi (BFR Cell) Memorandum No.110-18 dtd 30 Oct 2024",358.91,2024-02-05,2024-05-22,2024-12-15,2025-01-22,,,,,,20.0,,0.0,0.0,0.0,,Work in progress and 03 sites out of 10 sites.,
25KWP SOLAR AT BOP,3,BIMW(IA),25 KWPH Solar plants,Jammu,JMU,Installation of 25 KWP of Grid power plant at BOPs along Indo-Pakistan (IPB) and Indo-Bangladesh (IBB) (SH : SITC of 25 KWP solar power plant at various BOPs under SHQ BSF Jammu,Dept,-do-,358.92,,2024-12-10,2025-02-25,2025-03-11,,,,,,0.0,,0.0,0.0,0.0,,"10 no. works sanctioned for each SHQ and PG has been submittted by the contractor, work will be started shortly.",
25KWP SOLAR AT BOP,4,BIMW(IA),25 KWPH Solar plants,Punajb,GSP,"Installation of 25 KWp off Grid Solar Power Plant at 13 BOPs of 121,58,27,113,117 Bn of SHQ GSP under FTR HQ Punjab",Dept,letter no 110-18 dated 30.01.2024 Rs 268.18Cr(for PB 16.64),428.57,2024-03-05,,2025-01-03,,,,,,M/S ARM Group,0.0,,,,,,"i) Work Awarded to firm
ii) Demand of Budget amounting to Rs. 100.0 Lacs",
25KWP SOLAR AT BOP,5,BIMW(IA),25 KWPH Solar plants,Punajb,ABR,"PITC of 25 KWp off Grid Solar Power Plant at 13 BOPs of 52,55,66 & 160 Bn of SHQ ABR under FTR HQ Punjab",Dept,letter no 110-18 dated 30.01.2024 Rs 268.18Cr(for PB 16.64),428.57,2024-03-05,,,,,,,,M/S Samved Energy System,0.0,,,,,,"i) Work Awarded to firm to firm.
ii) Demand of Budget amounting to Rs. 100.0 Lacs",
25KWP SOLAR AT BOP,6,BIMW(IA),25 KWPH Solar plants,Punajb,FZR,"PITC of 25 KWp off Grid Solar Power Plant at ( BOPs- Sherper, Ghoga,and Fathepur of 183 Bn, BOPs- Daoke, Kahangarh, Rajatal,Mahwa of 144 Bn, BOPs- Mohinder,N/Dallah,and Havellian of 71 Bn) of SHQ BSF ASR under FTR HQ PB",Dept,letter no 110-18 dated 30.01.2024 Rs 268.18Cr(for PB 16.64),428.57,2024-03-05,,,,,,,,M/S Sahaj Solar Limited,0.0,,,,,,Work Awarded to firm dtd 15-09-2025,
